SAMPLE_ID	SAMPLE_NAME	CMYK_C	CMYK_M	CMYK_Y	CMYK_K	SPECTRAL_NM380	SPECTRAL_NM390	SPECTRAL_NM400	SPECTRAL_NM410	SPECTRAL_NM420	SPECTRAL_NM430	SPECTRAL_NM440	SPECTRAL_NM450	SPECTRAL_NM460	SPECTRAL_NM470	SPECTRAL_NM480	SPECTRAL_NM490	SPECTRAL_NM500	SPECTRAL_NM510	SPECTRAL_NM520	SPECTRAL_NM530	SPECTRAL_NM540	SPECTRAL_NM550	SPECTRAL_NM560	SPECTRAL_NM570	SPECTRAL_NM580	SPECTRAL_NM590	SPECTRAL_NM600	SPECTRAL_NM610	SPECTRAL_NM620	SPECTRAL_NM630	SPECTRAL_NM640	SPECTRAL_NM650	SPECTRAL_NM660	SPECTRAL_NM670	SPECTRAL_NM680	SPECTRAL_NM690	SPECTRAL_NM700	SPECTRAL_NM710	SPECTRAL_NM720	SPECTRAL_NM730
END_DATA_FORMAT
NUMBER_OF_SETS	300
BEGIN_DATA
114	P6	50.00	58.00	31.00	0.00	0.112380	0.131857	0.163155	0.212685	0.253211	0.273411	0.281477	0.279953	0.269493	0.255233	0.243357	0.244719	0.254482	0.254287	0.236122	0.214555	0.195033	0.171395	0.147720	0.134202	0.143637	0.194217	0.260971	0.305418	0.328447	0.340329	0.349295	0.360868	0.374482	0.381235	0.380538	0.374684	0.363769	0.357891	0.364697	0.391454
115	P7	25.00	28.88	13.88	0.00	0.234894	0.276012	0.336176	0.443002	0.536566	0.572180	0.573098	0.562548	0.548163	0.533158	0.518424	0.516762	0.523179	0.522167	0.504107	0.481158	0.458975	0.432583	0.404850	0.387947	0.395668	0.442156	0.499704	0.539449	0.563053	0.576886	0.587731	0.599504	0.611136	0.617133	0.618959	0.616672	0.611927	0.609971	0.615113	0.633143
116	P8	62.50	70.29	43.25	0.00	0.072232	0.088444	0.105840	0.138318	0.163387	0.178314	0.186740	0.187154	0.179548	0.167952	0.159865	0.163180	0.175805	0.177344	0.160963	0.141556	0.124223	0.104162	0.084686	0.074000	0.081270	0.122319	0.176968	0.212821	0.230572	0.239790	0.246772	0.257793	0.271019	0.277580	0.276147	0.268896	0.257619	0.251598	0.259923	0.287613
117	P9	37.50	42.99	21.99	0.00	0.164909	0.199484	0.244442	0.316871	0.380427	0.408461	0.415314	0.409516	0.398164	0.384678	0.371674	0.372523	0.383285	0.384470	0.366119	0.341958	0.319140	0.291805	0.263357	0.246275	0.255020	0.306237	0.370232	0.413661	0.437252	0.450577	0.460446	0.471966	0.484718	0.491624	0.491245	0.487567	0.478734	0.474630	0.480725	0.503708
118	P10	12.50	15.33	6.33	0.00	0.319969	0.374126	0.449569	0.597468	0.732607	0.782758	0.775785	0.754080	0.736284	0.721753	0.704422	0.696272	0.692492	0.683904	0.666472	0.647332	0.629926	0.609149	0.587556	0.575445	0.581070	0.614996	0.654790	0.683544	0.702860	0.717446	0.729668	0.740453	0.750610	0.756930	0.760080	0.761772	0.762459	0.763177	0.767246	0.778243
119	P11	75.00	84.18	57.09	0.00	0.035072	0.051785	0.066106	0.082484	0.095042	0.104527	0.110888	0.111708	0.106166	0.097287	0.091948	0.097193	0.109302	0.110152	0.095995	0.081192	0.068576	0.054631	0.041508	0.035128	0.041526	0.073007	0.115736	0.142358	0.155016	0.161278	0.166980	0.177119	0.189887	0.196764	0.194522	0.187156	0.175827	0.169786	0.177737	0.205765
120	P12	87.50	100.00	72.88	0.00	0.026428	0.031774	0.037016	0.048667	0.054927	0.060602	0.064926	0.065564	0.062273	0.055658	0.052456	0.057577	0.067139	0.066190	0.053921	0.043349	0.035214	0.026586	0.019154	0.016961	0.021966	0.043264	0.071215	0.086835	0.093757	0.097144	0.100991	0.109917	0.121803	0.128300	0.125735	0.118857	0.107464	0.101830	0.109412	0.136072
97	Q1	70.00	0.00	0.00	0.00	0.173080	0.236100	0.333933	0.485675	0.617092	0.694055	0.747912	0.773936	0.780215	0.777196	0.759489	0.734841	0.698217	0.647291	0.581210	0.505154	0.430683	0.356316	0.289686	0.245376	0.220951	0.208039	0.198955	0.193837	0.193668	0.195485	0.199469	0.207795	0.219182	0.225004	0.222907	0.215846	0.204714	0.198813	0.205672	0.230547
98	Q2	0.00	70.00	0.00	0.00	0.207731	0.222892	0.253339	0.322906	0.387154	0.412833	0.409691	0.390285	0.360797	0.327571	0.294782	0.269019	0.245118	0.222023	0.203839	0.194205	0.190129	0.182749	0.173337	0.171045	0.200211	0.319164	0.507096	0.664093	0.757075	0.805773	0.831577	0.847252	0.858265	0.865920	0.873533	0.881045	0.888003	0.893318	0.895618	0.900721
99	Q3	0.00	0.00	70.00	0.00	0.142477	0.149808	0.165822	0.196576	0.219880	0.221581	0.215023	0.211104	0.213497	0.217994	0.237351	0.304231	0.456022	0.640175	0.745568	0.780755	0.793269	0.794404	0.789473	0.789265	0.792402	0.798676	0.803673	0.811568	0.823522	0.837117	0.849255	0.859006	0.866739	0.873381	0.879722	0.886576	0.892904	0.898313	0.899239	0.902756
100	Q4	0.00	0.00	0.00	25.00	0.286085	0.330610	0.392973	0.516435	0.620957	0.653656	0.638353	0.616989	0.604839	0.597126	0.587510	0.580212	0.572619	0.565694	0.559346	0.552072	0.547495	0.541751	0.536313	0.535638	0.533912	0.533195	0.534195	0.537814	0.543767	0.550711	0.557398	0.563114	0.567465	0.571110	0.574721	0.578486	0.582368	0.586295	0.587626	0.590092
101	Q5	25.00	18.88	18.88	0.00	0.239796	0.282601	0.341195	0.451898	0.546698	0.581478	0.582509	0.572769	0.562032	0.552386	0.544292	0.553770	0.578028	0.593631	0.582624	0.558363	0.533576	0.503740	0.472542	0.452921	0.454777	0.486296	0.522967	0.547764	0.563631	0.574986	0.584929	0.596141	0.607683	0.614305	0.615775	0.613770	0.608351	0.605965	0.611297	0.630049
102	Q6	50.00	49.00	31.00	0.00	0.119392	0.146078	0.183319	0.239719	0.285862	0.307229	0.316442	0.316532	0.308267	0.295958	0.286711	0.292705	0.310145	0.316085	0.297574	0.271610	0.246763	0.217299	0.187884	0.169952	0.176035	0.219237	0.273269	0.308420	0.326937	0.337032	0.345317	0.356502	0.370364	0.377142	0.375869	0.369825	0.359031	0.353317	0.360467	0.387066
103	Q7	25.00	23.88	13.88	0.00	0.241347	0.281987	0.347556	0.461950	0.559710	0.597244	0.599125	0.589096	0.576368	0.562392	0.549859	0.550503	0.560210	0.561373	0.543950	0.519684	0.495658	0.467457	0.438033	0.420029	0.424303	0.462737	0.509406	0.541382	0.560735	0.573297	0.583537	0.595100	0.606234	0.612808	0.613911	0.611332	0.606300	0.604508	0.609861	0.627975
104	Q8	62.50	61.28	43.25	0.00	0.077517	0.097377	0.117749	0.154297	0.182222	0.196786	0.204785	0.206438	0.200304	0.189831	0.183565	0.190189	0.208753	0.214965	0.198304	0.175454	0.154142	0.129898	0.106180	0.092650	0.097899	0.134891	0.182220	0.212475	0.227881	0.235622	0.242193	0.252674	0.265735	0.272208	0.270190	0.263275	0.251757	0.245704	0.253893	0.280768
105	Q9	37.50	35.99	21.99	0.00	0.173265	0.210021	0.257378	0.343114	0.412133	0.441868	0.448574	0.443736	0.433900	0.421088	0.409991	0.413735	0.428967	0.433377	0.416029	0.390219	0.363901	0.333435	0.302111	0.282790	0.287959	0.330311	0.383467	0.419505	0.439694	0.451290	0.460585	0.471992	0.484381	0.490836	0.490265	0.485765	0.477264	0.472877	0.479299	0.501925
106	Q10	12.50	12.33	6.33	0.00	0.322842	0.378078	0.459461	0.612419	0.751491	0.802702	0.796504	0.775616	0.759201	0.745122	0.728892	0.723014	0.721134	0.713582	0.696232	0.676167	0.658089	0.636782	0.614104	0.601336	0.604437	0.630951	0.662331	0.685081	0.701475	0.714370	0.725611	0.736448	0.745872	0.752663	0.755880	0.757311	0.755979	0.756753	0.759888	0.772550
107	Q11	75.00	75.15	57.09	0.00	0.039347	0.055349	0.069884	0.087252	0.102441	0.112252	0.119188	0.120649	0.116289	0.108545	0.104927	0.113658	0.132284	0.138164	0.124746	0.107356	0.090796	0.072843	0.056033	0.047486	0.051953	0.080296	0.118125	0.141720	0.153607	0.158986	0.164124	0.174277	0.186600	0.193539	0.191342	0.184568	0.172764	0.166771	0.174657	0.202224
108	Q12	87.50	90.96	72.88	0.00	0.023648	0.032733	0.039791	0.051141	0.059342	0.064468	0.068019	0.069421	0.066049	0.060220	0.058218	0.064971	0.077995	0.079821	0.067957	0.055413	0.045255	0.034203	0.024545	0.020804	0.025048	0.045572	0.071576	0.085731	0.092010	0.095425	0.099255	0.107903	0.119517	0.126135	0.123799	0.116833	0.105901	0.100406	0.108195	0.134776
85	R1	60.00	0.00	0.00	0.00	0.196305	0.265701	0.360465	0.515007	0.652493	0.728749	0.773444	0.793305	0.795880	0.792858	0.775502	0.752078	0.718919	0.671707	0.611215	0.541858	0.473271	0.403691	0.340810	0.298500	0.274590	0.261738	0.252508	0.247576	0.247787	0.249914	0.254247	0.263511	0.275389	0.280836	0.279252	0.272337	0.261468	0.255730	0.262617	0.287453
86	R2	0.00	60.00	0.00	0.00	0.242256	0.261963	0.299685	0.386037	0.463944	0.493598	0.487639	0.465880	0.436756	0.404074	0.371175	0.345123	0.320608	0.296545	0.276922	0.265763	0.260748	0.252078	0.240902	0.237759	0.268172	0.384058	0.555179	0.692919	0.773584	0.816440	0.839808	0.854305	0.864450	0.871856	0.879255	0.886510	0.893605	0.898746	0.900628	0.904927
87	R3	0.00	0.00	60.00	0.00	0.173457	0.185816	0.210886	0.255596	0.290182	0.295092	0.285400	0.279526	0.280583	0.284420	0.302421	0.365860	0.505738	0.671024	0.762879	0.791394	0.801323	0.800970	0.795491	0.795039	0.797590	0.803218	0.807950	0.815797	0.827626	0.840793	0.852846	0.862699	0.870325	0.876790	0.883315	0.890359	0.897005	0.902112	0.903324	0.906648
88	R4	0.00	0.00	0.00	20.00	0.306855	0.354919	0.427572	0.566010	0.686014	0.722783	0.705868	0.682545	0.668525	0.659987	0.649158	0.641247	0.632757	0.624654	0.617293	0.609656	0.604634	0.598617	0.592700	0.592053	0.590115	0.589441	0.590573	0.594531	0.601159	0.608930	0.616311	0.622690	0.627817	0.631250	0.635237	0.639191	0.643438	0.647481	0.648948	0.652137
89	R5	20.00	15.01	15.01	0.00	0.271092	0.318705	0.383514	0.508564	0.617998	0.656447	0.654056	0.640944	0.629607	0.619530	0.610379	0.617051	0.636866	0.648811	0.637224	0.614289	0.591552	0.563485	0.534442	0.516488	0.518029	0.545566	0.577228	0.598751	0.613677	0.625038	0.635268	0.646438	0.657271	0.663683	0.665485	0.664691	0.661111	0.659897	0.664610	0.680627
90	R6	50.00	40.00	31.00	0.00	0.128828	0.157248	0.198378	0.260143	0.311030	0.335471	0.345131	0.345252	0.338787	0.328657	0.321783	0.331281	0.354511	0.365498	0.347589	0.318476	0.289135	0.255415	0.221963	0.200792	0.203155	0.238446	0.281965	0.309896	0.324866	0.333889	0.341520	0.352599	0.365981	0.372716	0.371873	0.365487	0.354634	0.348962	0.355567	0.382479
91	R7	25.00	18.88	13.88	0.00	0.250399	0.295835	0.360227	0.477969	0.581443	0.621351	0.624161	0.614746	0.603084	0.591295	0.579781	0.582315	0.594751	0.598611	0.581017	0.555129	0.528659	0.497935	0.466385	0.446488	0.447686	0.478172	0.514326	0.538939	0.554908	0.565814	0.575733	0.586954	0.598545	0.605392	0.606559	0.604118	0.599063	0.596657	0.601951	0.620820
92	R8	62.50	52.26	43.25	0.00	0.083925	0.108615	0.135560	0.175497	0.206077	0.222419	0.231733	0.234417	0.230681	0.222424	0.218248	0.230436	0.258403	0.271476	0.254421	0.226858	0.199533	0.168564	0.138473	0.120223	0.123098	0.154541	0.192881	0.216405	0.228683	0.235330	0.241585	0.251949	0.264789	0.271425	0.269681	0.262283	0.250870	0.245078	0.252719	0.279539
93	R9	37.50	28.99	21.99	0.00	0.183226	0.221100	0.273377	0.362567	0.435072	0.467236	0.474349	0.470499	0.462238	0.451612	0.442777	0.449471	0.470016	0.479423	0.462774	0.434558	0.405407	0.371693	0.337307	0.315577	0.317649	0.351741	0.393639	0.421532	0.437945	0.447834	0.456204	0.467485	0.479997	0.486589	0.485979	0.481552	0.472634	0.468653	0.474743	0.496871
94	R10	12.50	9.33	6.33	0.00	0.325675	0.382182	0.468168	0.629542	0.771574	0.824587	0.817530	0.795703	0.780195	0.767971	0.752868	0.747989	0.747210	0.741033	0.723907	0.703533	0.684251	0.662279	0.639091	0.626052	0.626659	0.646498	0.670052	0.687135	0.700759	0.712777	0.723695	0.734063	0.743778	0.750109	0.753403	0.754653	0.754153	0.755246	0.759472	0.770695
95	R11	75.00	66.12	57.09	0.00	0.041625	0.060556	0.076117	0.098643	0.115545	0.124757	0.132680	0.134474	0.131403	0.125159	0.123154	0.135721	0.161697	0.173499	0.159807	0.138741	0.117811	0.094957	0.073407	0.061333	0.064288	0.090122	0.123755	0.144327	0.154004	0.158938	0.164183	0.173839	0.186015	0.192284	0.190649	0.183386	0.171852	0.166171	0.174028	0.200876
96	R12	87.50	81.92	72.88	0.00	0.025228	0.035167	0.044429	0.056347	0.064425	0.070806	0.075281	0.076705	0.074150	0.069828	0.069163	0.079518	0.100679	0.109395	0.097778	0.081363	0.066841	0.050689	0.036518	0.029459	0.032159	0.050998	0.074369	0.086620	0.092480	0.095542	0.099106	0.107679	0.119467	0.125880	0.123454	0.116736	0.105987	0.099938	0.107312	0.133999
73	S1	50.00	0.00	0.00	0.00	0.234210	0.302278	0.398992	0.560212	0.708476	0.783326	0.816258	0.825626	0.824494	0.819206	0.801924	0.780430	0.750318	0.710088	0.658158	0.598127	0.538922	0.477613	0.421477	0.383186	0.360663	0.348459	0.339486	0.335121	0.336213	0.339514	0.344738	0.354300	0.366149	0.371881	0.370495	0.364517	0.354136	0.348659	0.354664	0.378115
74	S2	0.00	50.00	0.00	0.00	0.270672	0.299468	0.351421	0.461839	0.557428	0.591928	0.583413	0.559398	0.530714	0.500111	0.468711	0.443314	0.419375	0.395431	0.375063	0.362867	0.356950	0.347135	0.334431	0.330153	0.359516	0.464506	0.610318	0.723949	0.790462	0.826696	0.847495	0.860586	0.869727	0.876801	0.883690	0.890413	0.896848	0.901821	0.903612	0.907273
75	S3	0.00	0.00	50.00	0.00	0.214500	0.234112	0.267717	0.331459	0.381534	0.391778	0.380929	0.371654	0.370343	0.372905	0.389065	0.446984	0.569705	0.708037	0.781996	0.803508	0.809997	0.808191	0.802464	0.802137	0.803765	0.808535	0.812860	0.820674	0.832248	0.845263	0.857237	0.866864	0.874294	0.880460	0.886645	0.893174	0.899522	0.904550	0.905364	0.908298
76	S4	0.00	0.00	0.00	15.00	0.339286	0.390868	0.468834	0.621867	0.757322	0.801513	0.783471	0.756973	0.741490	0.732741	0.720103	0.711409	0.701816	0.693051	0.684972	0.676501	0.670747	0.663923	0.657497	0.656954	0.654863	0.654280	0.655699	0.660515	0.668491	0.677679	0.686215	0.693346	0.698859	0.703285	0.707932	0.712645	0.717341	0.721961	0.723183	0.726076
77	S5	15.00	11.21	11.21	0.00	0.299538	0.352387	0.427078	0.569120	0.694284	0.740341	0.734103	0.716653	0.703550	0.693420	0.682729	0.685490	0.698393	0.704750	0.692913	0.671897	0.651558	0.626677	0.601036	0.585889	0.586501	0.609182	0.634912	0.653380	0.667418	0.679258	0.689689	0.700338	0.710806	0.717350	0.720356	0.721269	0.719633	0.719298	0.722956	0.736327
78	S6	50.00	31.00	31.00	0.00	0.138348	0.171478	0.216675	0.287226	0.344715	0.371485	0.381694	0.382736	0.377390	0.369789	0.365145	0.379204	0.410118	0.427432	0.410393	0.378014	0.344200	0.304844	0.266358	0.241476	0.239981	0.266937	0.299501	0.319740	0.331445	0.338955	0.346263	0.357057	0.370533	0.377081	0.376052	0.369683	0.358574	0.352928	0.360040	0.386274
79	S7	25.00	13.88	13.88	0.00	0.260840	0.305523	0.377017	0.501510	0.608802	0.651409	0.653137	0.643045	0.632354	0.622227	0.612964	0.618441	0.634494	0.642155	0.626034	0.599302	0.571217	0.538871	0.506246	0.485336	0.483195	0.505106	0.530928	0.548501	0.561102	0.570753	0.579513	0.590628	0.601758	0.607827	0.609156	0.606594	0.601886	0.599678	0.604736	0.622656
80	S8	62.50	43.25	43.25	0.00	0.088419	0.116349	0.146444	0.192228	0.227543	0.245782	0.256737	0.260165	0.257317	0.251137	0.249578	0.265934	0.300820	0.320210	0.303200	0.271771	0.238903	0.202179	0.167100	0.145223	0.144886	0.170323	0.201132	0.219605	0.229662	0.235187	0.240986	0.251357	0.263994	0.270222	0.268406	0.261092	0.250028	0.244387	0.251931	0.277951
81	S9	37.50	21.99	21.99	0.00	0.189295	0.230127	0.289690	0.384194	0.464315	0.497091	0.505375	0.501495	0.494902	0.486098	0.478720	0.488875	0.514918	0.528378	0.512000	0.481118	0.448261	0.411051	0.373658	0.349501	0.347441	0.373183	0.404119	0.423978	0.436581	0.444901	0.452906	0.463807	0.476186	0.482833	0.481675	0.476919	0.468533	0.464222	0.470612	0.493007
82	S10	12.50	6.33	6.33	0.00	0.336862	0.395040	0.480514	0.642900	0.790207	0.843623	0.836778	0.814914	0.800275	0.789761	0.775779	0.772204	0.773018	0.768783	0.753687	0.733264	0.713487	0.691049	0.667730	0.655134	0.653280	0.665428	0.679538	0.691553	0.703008	0.714105	0.724400	0.734783	0.744735	0.750906	0.753828	0.754891	0.755190	0.755996	0.760000	0.771039
83	S11	75.00	57.09	57.09	0.00	0.048261	0.065219	0.085807	0.110004	0.129130	0.140445	0.149092	0.151373	0.149272	0.144392	0.144242	0.160949	0.193888	0.211071	0.196902	0.171728	0.145874	0.117581	0.090984	0.075372	0.076688	0.099918	0.128679	0.145195	0.153693	0.158352	0.163182	0.172597	0.184909	0.191204	0.188849	0.182034	0.170462	0.164634	0.171986	0.199633
84	S12	87.50	72.88	72.88	0.00	0.025319	0.036973	0.048763	0.062594	0.070771	0.076477	0.082034	0.084904	0.082653	0.078810	0.079437	0.093728	0.121436	0.135881	0.124347	0.105348	0.086336	0.066012	0.047851	0.038168	0.039092	0.055871	0.076398	0.086891	0.091953	0.094806	0.098498	0.106981	0.118895	0.124905	0.122687	0.115604	0.104727	0.099188	0.106697	0.133185
61	T1	40.00	0.00	0.00	0.00	0.266707	0.330652	0.430888	0.602111	0.755585	0.827048	0.849828	0.850041	0.845027	0.838919	0.821888	0.802157	0.775997	0.741369	0.697616	0.646450	0.595893	0.543238	0.494198	0.461367	0.441094	0.429761	0.421849	0.418694	0.420421	0.424451	0.430487	0.440192	0.451500	0.457330	0.456609	0.451293	0.442380	0.437671	0.442862	0.463711
62	T2	0.00	40.00	0.00	0.00	0.298592	0.336304	0.395707	0.522920	0.635967	0.675206	0.663992	0.637499	0.610445	0.582685	0.552895	0.529189	0.505746	0.482904	0.463294	0.450413	0.443871	0.433462	0.420566	0.416370	0.442609	0.533662	0.655109	0.747945	0.803074	0.834430	0.853302	0.865882	0.874887	0.881810	0.888790	0.895467	0.902105	0.907153	0.908565	0.912166
63	T3	0.00	0.00	40.00	0.00	0.248900	0.277604	0.324116	0.412181	0.483148	0.500623	0.487921	0.474118	0.470221	0.470376	0.481814	0.529712	0.630807	0.742076	0.799558	0.814235	0.817946	0.814624	0.808289	0.808085	0.809242	0.813005	0.816908	0.824099	0.835381	0.848195	0.859956	0.869605	0.876979	0.883001	0.889066	0.895455	0.901795	0.906738	0.907579	0.910223
64	T4	0.00	0.00	0.00	10.00	0.362726	0.419698	0.505595	0.677263	0.831014	0.881367	0.861875	0.832637	0.815617	0.805518	0.791639	0.781629	0.771081	0.761132	0.752358	0.742589	0.736346	0.728942	0.722141	0.721619	0.719364	0.718987	0.720737	0.726444	0.735766	0.746186	0.756150	0.764132	0.770404	0.775356	0.780627	0.786259	0.791536	0.796281	0.797838	0.801059
65	T5	10.00	7.46	7.46	0.00	0.333009	0.392681	0.476566	0.641947	0.786837	0.835174	0.823363	0.800358	0.785090	0.774143	0.761700	0.760827	0.766647	0.768003	0.757015	0.739154	0.722924	0.702846	0.682164	0.671082	0.671341	0.687524	0.705787	0.720268	0.732681	0.743982	0.754865	0.764893	0.773934	0.780511	0.783928	0.785997	0.786773	0.788447	0.790733	0.801035
66	T6	50.00	22.00	31.00	0.00	0.150538	0.183912	0.233113	0.311307	0.374523	0.404205	0.414488	0.416208	0.413453	0.408021	0.406578	0.425585	0.463802	0.488471	0.473267	0.436865	0.397538	0.353060	0.309484	0.280869	0.274729	0.292877	0.314369	0.327087	0.335202	0.341332	0.348267	0.358874	0.372120	0.378773	0.377566	0.371257	0.360146	0.354425	0.361329	0.387668
67	T7	25.00	8.88	13.88	0.00	0.264085	0.316002	0.389376	0.521026	0.635452	0.679921	0.681961	0.672502	0.663743	0.656048	0.648884	0.656891	0.676763	0.687246	0.672385	0.644456	0.614317	0.580386	0.546366	0.524134	0.518031	0.530302	0.545080	0.555588	0.564828	0.573202	0.582150	0.593038	0.603945	0.610065	0.611143	0.608243	0.603474	0.601635	0.606718	0.624583
68	T8	62.50	34.24	43.25	0.00	0.096557	0.124059	0.158013	0.207862	0.246414	0.266263	0.278495	0.283048	0.281524	0.277322	0.278523	0.300729	0.345148	0.372596	0.357123	0.321590	0.282889	0.240486	0.199664	0.173526	0.169047	0.188291	0.211277	0.224490	0.232146	0.237087	0.242889	0.253001	0.265437	0.272229	0.270043	0.262981	0.251641	0.245551	0.253314	0.280269
69	T9	37.50	14.99	21.99	0.00	0.200969	0.244963	0.307040	0.409540	0.495108	0.530889	0.539513	0.536040	0.530680	0.525020	0.520438	0.534702	0.565801	0.584467	0.569434	0.536856	0.501081	0.460583	0.420032	0.393445	0.387254	0.403516	0.422765	0.435197	0.444259	0.451586	0.459076	0.469424	0.481735	0.488123	0.487381	0.482707	0.474216	0.469897	0.475488	0.497940
70	T10	12.50	3.33	6.33	0.00	0.345202	0.402517	0.490984	0.659871	0.814370	0.867675	0.861119	0.840021	0.826769	0.818098	0.806625	0.804852	0.808047	0.806174	0.791544	0.771299	0.750157	0.726829	0.703854	0.690352	0.683569	0.685760	0.689817	0.695698	0.704078	0.713843	0.724237	0.735193	0.744225	0.750477	0.753078	0.754560	0.754797	0.755675	0.758299	0.770537
71	T11	75.00	48.07	57.09	0.00	0.056627	0.073525	0.096103	0.126696	0.147235	0.159495	0.168178	0.172442	0.171019	0.167918	0.170644	0.193544	0.237667	0.264897	0.251397	0.220329	0.187464	0.151450	0.117684	0.097307	0.095310	0.114085	0.136426	0.149206	0.156038	0.159929	0.164728	0.174351	0.186984	0.193023	0.190811	0.183719	0.171947	0.166266	0.174006	0.201195
72	T12	87.50	63.84	72.88	0.00	0.023922	0.040491	0.050337	0.065291	0.074835	0.081147	0.086765	0.089260	0.088819	0.086303	0.088833	0.107637	0.143625	0.165222	0.154179	0.131440	0.107980	0.082544	0.059328	0.046225	0.045859	0.060500	0.078171	0.086893	0.091228	0.093852	0.097459	0.106120	0.117699	0.123719	0.121551	0.114507	0.103770	0.098407	0.106324	0.132442
49	U1	30.00	0.00	0.00	0.00	0.302035	0.367646	0.466083	0.646044	0.806738	0.874822	0.885803	0.877395	0.868883	0.861419	0.844659	0.827184	0.804675	0.776061	0.740346	0.698668	0.657666	0.614392	0.573598	0.546381	0.529268	0.519508	0.513134	0.511383	0.514652	0.520083	0.527099	0.536743	0.546804	0.552202	0.552823	0.549152	0.542557	0.539325	0.543654	0.561727
50	U2	0.00	30.00	0.00	0.00	0.326156	0.370225	0.441738	0.591205	0.723567	0.768189	0.753652	0.724861	0.699097	0.674075	0.647012	0.625566	0.604089	0.582955	0.564511	0.551787	0.544818	0.534264	0.521675	0.517800	0.539267	0.612533	0.706171	0.776545	0.818858	0.844230	0.860718	0.872131	0.880393	0.886772	0.892964	0.899152	0.905555	0.910619	0.911832	0.915074
51	U3	0.00	0.00	30.00	0.00	0.291381	0.327229	0.384177	0.494335	0.589956	0.615664	0.599922	0.581782	0.575076	0.572987	0.579561	0.617003	0.695222	0.778828	0.819143	0.826480	0.826883	0.822146	0.815489	0.815027	0.815325	0.818008	0.821600	0.828957	0.840489	0.853690	0.865449	0.875275	0.882751	0.888941	0.895312	0.901866	0.908093	0.913450	0.914523	0.916947
52	U4	0.00	0.00	0.00	8.00	0.372568	0.430236	0.519764	0.697325	0.855169	0.906387	0.886213	0.855469	0.838049	0.827841	0.814051	0.803977	0.793410	0.783153	0.774436	0.764778	0.758629	0.751269	0.744321	0.743788	0.741774	0.741544	0.743248	0.749042	0.758437	0.769029	0.778952	0.787130	0.793551	0.798543	0.803960	0.809308	0.814738	0.820044	0.821341	0.824495
53	U5	8.00	5.96	5.96	0.00	0.352266	0.410207	0.495628	0.667421	0.821442	0.874497	0.860805	0.835283	0.819476	0.808756	0.795517	0.792201	0.794971	0.793447	0.781918	0.764696	0.749820	0.731407	0.712561	0.703070	0.702223	0.715044	0.729872	0.742666	0.754954	0.766913	0.777850	0.788104	0.797060	0.803570	0.807956	0.810708	0.812436	0.814278	0.816537	0.825209
54	U6	50.00	58.00	22.00	0.00	0.119793	0.144182	0.179738	0.236222	0.284203	0.308365	0.318705	0.317783	0.305191	0.287648	0.271336	0.265645	0.266180	0.256720	0.234354	0.211393	0.190933	0.166799	0.143035	0.129356	0.138221	0.186930	0.250824	0.293374	0.315544	0.326995	0.335709	0.347039	0.361019	0.368044	0.367219	0.360794	0.350059	0.344341	0.351719	0.378511
55	U7	25.00	28.88	8.88	0.00	0.245219	0.288832	0.354359	0.467767	0.568170	0.609256	0.612855	0.601285	0.585767	0.568519	0.550175	0.541907	0.537107	0.525134	0.501486	0.476041	0.452813	0.425398	0.397271	0.379597	0.386820	0.432470	0.489219	0.528369	0.551537	0.565327	0.576009	0.587518	0.599032	0.605527	0.607074	0.604261	0.599495	0.597204	0.602717	0.621708
56	U8	62.50	70.29	34.24	0.00	0.078803	0.096232	0.118504	0.156785	0.186789	0.204418	0.215013	0.215126	0.205527	0.191498	0.179856	0.178163	0.183530	0.178502	0.159383	0.139172	0.121404	0.101448	0.082240	0.072131	0.078919	0.118025	0.170531	0.204960	0.222463	0.231037	0.237958	0.248533	0.261288	0.267941	0.266713	0.259535	0.248239	0.242522	0.250204	0.276800
57	U9	37.50	42.99	14.99	0.00	0.176740	0.210991	0.261588	0.348014	0.420864	0.453334	0.462113	0.456610	0.443061	0.425999	0.408503	0.402071	0.401985	0.392346	0.368407	0.342298	0.318280	0.290098	0.261336	0.244164	0.252513	0.302011	0.364675	0.406992	0.430336	0.443199	0.452509	0.464103	0.476681	0.483555	0.483156	0.478635	0.469863	0.465419	0.471608	0.494508
58	U10	12.50	15.33	3.33	0.00	0.326201	0.381014	0.463713	0.620761	0.760671	0.814572	0.809832	0.788087	0.768077	0.752185	0.732300	0.718428	0.704707	0.687642	0.665600	0.644146	0.625485	0.603266	0.580252	0.567649	0.572837	0.606449	0.646158	0.674466	0.693353	0.707021	0.718801	0.729801	0.739709	0.746230	0.749166	0.751005	0.750079	0.751140	0.755810	0.767776
59	U11	75.00	84.18	48.07	0.00	0.040401	0.061485	0.076335	0.097304	0.113446	0.124604	0.133732	0.133695	0.126684	0.115373	0.106764	0.107280	0.113461	0.108955	0.093522	0.078566	0.065881	0.052360	0.040062	0.034078	0.040480	0.071092	0.112804	0.139577	0.152436	0.158583	0.164120	0.173780	0.186228	0.193000	0.190689	0.183646	0.172021	0.166407	0.174352	0.200813
60	U12	87.50	100.00	63.84	0.00	0.029253	0.036431	0.043239	0.056837	0.066437	0.073062	0.077869	0.078401	0.072964	0.065115	0.059598	0.062204	0.067942	0.064005	0.051263	0.041011	0.033076	0.024783	0.018126	0.016083	0.021044	0.042045	0.069506	0.085052	0.091980	0.095387	0.099215	0.107938	0.119711	0.126099	0.123767	0.116721	0.106121	0.100202	0.107989	0.134081
