"File created by Curve"
LGOROWLENGTH 12
NUMBER_OF_FIELDS 	45
BEGIN_DATA_FORMAT
SampleID	SAMPLE_NAME	CMYK_C	CMYK_M	CMYK_Y	CMYK_K	LAB_L	LAB_A	LAB_B	nm380	nm390	nm400	nm410	nm420	nm430	nm440	nm450	nm460	nm470	nm480	nm490	nm500	nm510	nm520	nm530	nm540	nm550	nm560	nm570	nm580	nm590	nm600	nm610	nm620	nm630	nm640	nm650	nm660	nm670	nm680	nm690	nm700	nm710	nm720	nm730
174	"K6"	50.00	58.00	40.00	0.00	49.54	12.04	-6.24	0.096057	0.114329	0.136301	0.170506	0.198095	0.212	0.217101	0.218096	0.214216	0.206082	0.20375	0.216012	0.233698	0.23226	0.210329	0.188327	0.166962	0.139782	0.11216	0.099627	0.118287	0.172034	0.224647	0.254307	0.269657	0.278554	0.287847	0.302889	0.319272	0.326401	0.322435	0.311613	0.297507	0.290373	0.300808	0.32844
175	"K7"	25.00	28.88	18.88	0.00	71.88	6.23	-4.51	0.215969	0.249752	0.296243	0.379695	0.453263	0.482571	0.485981	0.481856	0.47769	0.46873	0.464441	0.4755	0.494783	0.497974	0.477917	0.453723	0.42871	0.396136	0.36115	0.343967	0.362174	0.415455	0.467158	0.500921	0.522132	0.537477	0.551155	0.566746	0.581581	0.588213	0.585488	0.577817	0.568026	0.563365	0.571632	0.592016
176	"K8"	62.50	70.29	52.26	0.00	40.95	10.99	-4.31	0.064315	0.072648	0.087685	0.107064	0.122364	0.129669	0.134783	0.137151	0.135112	0.13027	0.131126	0.146248	0.166126	0.165176	0.145421	0.126236	0.10841	0.085518	0.063619	0.054382	0.068998	0.111315	0.152367	0.1748	0.18576	0.192389	0.199839	0.213461	0.22911	0.235821	0.231169	0.220532	0.206824	0.200214	0.210742	0.237153
177	"K9"	37.50	42.99	28.99	0.00	61.30	8.01	-4.98	0.149835	0.176056	0.209338	0.264506	0.309168	0.330027	0.337037	0.337259	0.333056	0.324561	0.321737	0.33498	0.356631	0.359555	0.338693	0.313594	0.288236	0.255557	0.221041	0.204261	0.223504	0.279585	0.334175	0.367076	0.385476	0.397314	0.408506	0.423921	0.439632	0.44661	0.443059	0.433148	0.420631	0.414363	0.423984	0.448733
178	"K10"	12.50	15.33	9.33	0.00	82.33	4.94	-4.36	0.309579	0.343655	0.407933	0.527099	0.638422	0.678108	0.675796	0.666452	0.658693	0.650606	0.644587	0.650037	0.661471	0.660696	0.642622	0.621923	0.601503	0.575344	0.546639	0.533833	0.548814	0.590581	0.631283	0.661683	0.684355	0.702926	0.719806	0.735097	0.747479	0.753387	0.752512	0.748046	0.742981	0.741294	0.746943	0.759595
179	"K11"	75.00	84.18	66.12	0.00	33.44	12.16	-2.75	0.040947	0.050114	0.057967	0.0683	0.076677	0.080614	0.083131	0.085628	0.084743	0.081807	0.083871	0.09812	0.116097	0.113899	0.095394	0.079927	0.066438	0.049454	0.034037	0.028727	0.041151	0.075743	0.108364	0.124591	0.132402	0.136912	0.14326	0.155477	0.170486	0.177208	0.172666	0.162618	0.149076	0.143057	0.152894	0.178181
180	"K12"	87.50	100.00	81.92	0.00	27.16	10.85	-4.13	0.030586	0.035931	0.044059	0.050414	0.053934	0.056608	0.058788	0.060517	0.060572	0.058184	0.060352	0.07168	0.08466	0.079969	0.06424	0.052231	0.042517	0.030578	0.020559	0.017887	0.027034	0.051717	0.073126	0.082108	0.086141	0.089164	0.094226	0.105414	0.119934	0.126134	0.121696	0.11153	0.099113	0.093445	0.103035	0.127948
157	"L1"	0.00	5.00	5.00	0.00	91.59	4.93	-0.65	0.380691	0.425883	0.498693	0.652014	0.794253	0.84157	0.829893	0.81017	0.803406	0.796922	0.792992	0.798041	0.806545	0.807549	0.797828	0.786764	0.779157	0.769208	0.757854	0.757794	0.771343	0.797425	0.82341	0.849619	0.874963	0.8984	0.9181	0.932437	0.940824	0.945334	0.947889	0.94954	0.952999	0.95605	0.957446	0.959929
158	"L2"	5.00	0.00	5.00	0.00	92.02	-1.28	-2.25	0.376802	0.427654	0.506427	0.664516	0.812762	0.863376	0.854272	0.83814	0.834396	0.832353	0.832815	0.842157	0.855545	0.860292	0.851025	0.835795	0.821214	0.804026	0.787875	0.780059	0.772828	0.7689	0.770833	0.783024	0.800804	0.819631	0.836824	0.851726	0.86175	0.86688	0.867836	0.866686	0.865857	0.865966	0.869429	0.878252
159	"L3"	5.00	5.00	0.00	0.00	89.85	3.61	-8.70	0.38713	0.441558	0.528157	0.698094	0.860157	0.918157	0.909125	0.889012	0.877884	0.86819	0.854785	0.842062	0.826455	0.80875	0.787929	0.768897	0.75358	0.734452	0.713743	0.705931	0.71282	0.732666	0.752817	0.773896	0.794769	0.81476	0.832265	0.846832	0.857521	0.862696	0.863324	0.861552	0.860325	0.86068	0.864453	0.872556
160	"L4"	0.00	0.00	0.00	50.00	55.87	0.47	-2.07	0.139215	0.151893	0.172425	0.214854	0.248391	0.257485	0.255355	0.250758	0.249671	0.249178	0.248573	0.247971	0.245647	0.244499	0.242645	0.240098	0.238581	0.236309	0.233704	0.232974	0.231758	0.231364	0.232153	0.235178	0.238789	0.243227	0.247853	0.252296	0.255962	0.258173	0.2593	0.259961	0.260748	0.262166	0.265327	0.268882
161	"L5"	50.00	40.00	40.00	0.00	56.87	-3.43	-3.44	0.110875	0.133213	0.1627	0.206111	0.24029	0.25649	0.263851	0.267455	0.267931	0.265036	0.270218	0.29603	0.334661	0.349588	0.32996	0.299761	0.267733	0.22807	0.187958	0.16557	0.174098	0.209297	0.240555	0.257476	0.267298	0.274512	0.283115	0.2977	0.313985	0.321325	0.317061	0.30596	0.291634	0.284787	0.295514	0.322631
162	"L6"	50.00	49.00	40.00	0.00	53.43	3.42	-4.74	0.100241	0.122802	0.150125	0.188778	0.220177	0.23394	0.240574	0.243202	0.241292	0.236214	0.237987	0.25763	0.286485	0.292235	0.270797	0.24489	0.217856	0.184353	0.150104	0.132545	0.147034	0.191711	0.232606	0.254837	0.26679	0.274705	0.283496	0.298273	0.314705	0.321801	0.31781	0.306904	0.292573	0.285527	0.296062	0.32348
163	"L7"	25.00	23.88	18.88	0.00	73.63	3.13	-4.00	0.225268	0.258084	0.307682	0.39704	0.473246	0.502893	0.506457	0.503005	0.499887	0.492778	0.490762	0.505341	0.529134	0.536128	0.517618	0.492012	0.465255	0.430876	0.394191	0.374878	0.388866	0.433394	0.475868	0.503949	0.522682	0.537296	0.550686	0.566199	0.580905	0.587616	0.584708	0.577192	0.567104	0.562362	0.571047	0.591227
164	"L8"	62.50	61.28	52.26	0.00	43.59	4.52	-2.89	0.067451	0.078523	0.093033	0.115211	0.130724	0.139192	0.144292	0.146707	0.146736	0.143342	0.146445	0.166767	0.194091	0.198682	0.179022	0.157181	0.135236	0.107957	0.081653	0.069379	0.081897	0.120143	0.155847	0.174522	0.18409	0.189905	0.196963	0.210513	0.226051	0.232623	0.228012	0.217481	0.203728	0.197014	0.207592	0.233996
165	"L9"	37.50	35.99	28.99	0.00	63.85	2.92	-4.21	0.15627	0.183266	0.220706	0.28014	0.330346	0.352414	0.360049	0.360944	0.358357	0.352565	0.352652	0.370598	0.399137	0.407428	0.387821	0.360371	0.331704	0.295553	0.257553	0.237562	0.251674	0.298207	0.342132	0.368343	0.384017	0.394791	0.405672	0.421028	0.436931	0.443812	0.440116	0.430256	0.417553	0.41154	0.421182	0.446121
166	"L10"	12.50	12.33	9.33	0.00	83.43	3.07	-4.25	0.316875	0.354929	0.420652	0.543807	0.65763	0.698612	0.695263	0.68485	0.678506	0.671181	0.666838	0.674137	0.688203	0.689286	0.672354	0.65044	0.629391	0.602682	0.573617	0.559601	0.570844	0.604758	0.637385	0.663308	0.684014	0.702111	0.718429	0.733847	0.746419	0.752246	0.751644	0.746876	0.74166	0.739582	0.745645	0.758855
167	"L11"	75.00	75.15	66.12	0.00	36.25	3.76	-0.46	0.045552	0.054499	0.061003	0.071337	0.080842	0.084568	0.087845	0.090416	0.090651	0.089162	0.093968	0.113805	0.140168	0.144611	0.12635	0.107998	0.090254	0.068602	0.048541	0.039996	0.050215	0.080932	0.108635	0.121901	0.128286	0.132399	0.138465	0.150484	0.165199	0.171516	0.167364	0.157171	0.14386	0.138316	0.147926	0.173406
168	"L12"	87.50	90.96	81.92	0.00	28.49	5.56	-3.02	0.031213	0.037669	0.045354	0.051499	0.056064	0.057429	0.059864	0.062014	0.062269	0.060486	0.064288	0.079071	0.096711	0.094705	0.077705	0.063811	0.051703	0.037246	0.024863	0.020695	0.029791	0.052831	0.071715	0.078959	0.082338	0.084919	0.089867	0.100991	0.115208	0.121196	0.1167	0.10693	0.094593	0.089133	0.098641	0.123484
145	"M1"	100.00	0.00	0.00	0.00	56.34	-34.41	-49.97	0.094298	0.168315	0.263437	0.391204	0.509808	0.592114	0.663554	0.701854	0.717248	0.718225	0.706293	0.683942	0.64539	0.586446	0.506358	0.414898	0.322078	0.230693	0.150663	0.098094	0.071087	0.057058	0.046805	0.041644	0.041053	0.042382	0.046583	0.056804	0.069233	0.075029	0.071668	0.062795	0.052061	0.047947	0.056931	0.080193
146	"M2"	0.00	100.00	0.00	0.00	50.58	75.74	-4.17	0.155982	0.159946	0.168222	0.203363	0.24271	0.263525	0.26678	0.25082	0.219952	0.182384	0.146365	0.11648	0.088866	0.062584	0.04431	0.036809	0.033349	0.026482	0.019883	0.02315	0.069562	0.230883	0.465106	0.653957	0.762972	0.820842	0.853898	0.875133	0.88733	0.894315	0.89865	0.90021	0.903207	0.905918	0.908508	0.914376
147	"M3"	0.00	0.00	100.00	0.00	89.02	-4.15	87.32	0.08549	0.07574	0.067998	0.065207	0.060706	0.056695	0.05404	0.057304	0.065063	0.075085	0.103974	0.190244	0.376357	0.589288	0.707287	0.753811	0.779572	0.792066	0.793539	0.798208	0.804807	0.812136	0.820173	0.834296	0.852113	0.871474	0.889028	0.902066	0.910794	0.915222	0.917189	0.91849	0.922135	0.925197	0.926975	0.930313
148	"M4"	0.00	0.00	0.00	45.00	60.59	0.67	-2.35	0.159123	0.181469	0.208825	0.25972	0.301038	0.313997	0.310275	0.304937	0.303226	0.302088	0.301051	0.299554	0.297625	0.29541	0.292952	0.290002	0.28807	0.285603	0.282559	0.281902	0.280944	0.280448	0.281445	0.284889	0.28965	0.295237	0.300832	0.305693	0.309364	0.312078	0.313758	0.313796	0.314252	0.315974	0.319555	0.323426
149	"M5"	45.00	35.46	35.46	0.00	60.53	-2.62	-3.33	0.130869	0.156964	0.189191	0.239448	0.280009	0.298095	0.306355	0.309297	0.308968	0.305388	0.309563	0.33406	0.37257	0.38832	0.369298	0.339349	0.306818	0.266772	0.225812	0.202838	0.211306	0.247499	0.28062	0.299356	0.310697	0.318656	0.32799	0.34288	0.359034	0.365896	0.361616	0.351341	0.337486	0.330618	0.341043	0.367324
150	"M6"	50.00	40.00	40.00	0.00	56.50	-3.48	-3.63	0.108379	0.13196	0.161248	0.204578	0.238746	0.25435	0.261178	0.264743	0.264971	0.261863	0.267227	0.29285	0.331401	0.345377	0.326198	0.296153	0.263694	0.224361	0.184544	0.162347	0.170649	0.20536	0.236419	0.253325	0.263119	0.270179	0.278712	0.293327	0.309727	0.316738	0.312518	0.301744	0.287472	0.280315	0.290809	0.31864
151	"M7"	25.00	18.88	18.88	0.00	75.31	0.12	-3.33	0.226488	0.264103	0.318295	0.408409	0.487803	0.520438	0.525247	0.522047	0.519959	0.515235	0.516216	0.533424	0.562618	0.574325	0.557273	0.53056	0.50211	0.46576	0.427591	0.406552	0.415507	0.450744	0.483985	0.507007	0.523432	0.53692	0.550147	0.565542	0.580366	0.586886	0.58415	0.576299	0.566375	0.56144	0.570009	0.590155
152	"M8"	62.50	52.26	52.26	0.00	46.74	-3.24	-1.49	0.069298	0.083323	0.101367	0.125648	0.143839	0.151963	0.157204	0.160877	0.16244	0.160945	0.167823	0.194127	0.23173	0.243621	0.224804	0.198837	0.17148	0.137929	0.10546	0.088865	0.098281	0.130555	0.158785	0.172737	0.180092	0.185239	0.192066	0.205383	0.220694	0.227264	0.22272	0.212112	0.198457	0.192153	0.202441	0.228808
153	"M9"	37.50	28.99	28.99	0.00	66.15	-1.58	-3.31	0.165883	0.192057	0.233631	0.296906	0.348921	0.371783	0.379756	0.381404	0.380662	0.377072	0.380303	0.403117	0.438975	0.453696	0.435372	0.405875	0.373818	0.333975	0.292692	0.269518	0.278202	0.315055	0.349365	0.370028	0.383346	0.393274	0.403769	0.418898	0.434738	0.441277	0.4376	0.427836	0.415207	0.408955	0.418745	0.443827
154	"M10"	12.50	9.33	9.33	0.00	84.41	1.35	-3.66	0.314964	0.355471	0.4203	0.547224	0.665116	0.707949	0.706166	0.695275	0.690728	0.684985	0.682785	0.69268	0.70975	0.714119	0.698508	0.676722	0.654348	0.627488	0.598223	0.583683	0.591225	0.617996	0.644036	0.66568	0.684376	0.701447	0.717428	0.733075	0.74571	0.751133	0.750396	0.745931	0.740962	0.73859	0.744421	0.758232
155	"M11"	75.00	66.12	66.12	0.00	38.40	-2.02	0.46	0.048986	0.057108	0.064837	0.077378	0.087407	0.091197	0.094345	0.097676	0.098504	0.0976	0.103853	0.127876	0.160516	0.169728	0.151979	0.130881	0.110322	0.084444	0.060437	0.049182	0.057639	0.085336	0.109184	0.120155	0.125427	0.129333	0.13513	0.147022	0.161772	0.168251	0.164016	0.153743	0.140282	0.134516	0.144342	0.169913
156	"M12"	87.50	81.92	81.92	0.00	31.05	-1.54	-1.61	0.036911	0.040835	0.047681	0.054916	0.059526	0.062823	0.065229	0.06816	0.068937	0.067318	0.072484	0.091579	0.115838	0.11851	0.101592	0.085217	0.069406	0.050923	0.034084	0.027374	0.035188	0.055732	0.071981	0.077937	0.080878	0.082979	0.087884	0.099218	0.112895	0.118816	0.114313	0.104773	0.092602	0.087026	0.096012	0.120611
133	"N1"	95.00	0.00	0.00	0.00	57.41	-33.50	-48.96	0.099968	0.174815	0.271529	0.401429	0.520747	0.603381	0.673841	0.71117	0.726109	0.727282	0.715224	0.69289	0.654353	0.595985	0.517318	0.426475	0.334231	0.2431	0.162764	0.109712	0.082018	0.067562	0.056726	0.05112	0.050601	0.051909	0.056419	0.06671	0.079944	0.085867	0.082014	0.072924	0.061695	0.057157	0.066677	0.090573
134	"N2"	0.00	95.00	0.00	0.00	51.88	73.33	-5.11	0.161404	0.167068	0.179631	0.216849	0.261606	0.281528	0.283684	0.268235	0.238273	0.200383	0.163345	0.132921	0.104645	0.07761	0.058108	0.049698	0.045639	0.037519	0.029346	0.032296	0.081854	0.245175	0.476437	0.661206	0.768085	0.825117	0.85774	0.878586	0.890368	0.89712	0.901354	0.903746	0.906937	0.90929	0.911924	0.9162
135	"N3"	0.00	0.00	95.00	0.00	89.12	-4.03	85.67	0.086814	0.07926	0.071019	0.070857	0.067	0.063497	0.060562	0.064012	0.071556	0.080977	0.109627	0.195495	0.379982	0.591476	0.708658	0.755155	0.781063	0.793446	0.795186	0.799867	0.806526	0.814188	0.821778	0.836214	0.854008	0.873181	0.891131	0.904679	0.913054	0.917433	0.91975	0.921125	0.92432	0.927305	0.928539	0.931696
136	"N4"	0.00	0.00	0.00	40.00	65.32	0.68	-2.97	0.194185	0.21544	0.250858	0.314768	0.366052	0.381737	0.377204	0.368879	0.365946	0.364278	0.362527	0.360881	0.357749	0.35507	0.35151	0.34777	0.345318	0.341745	0.338104	0.337325	0.335337	0.334936	0.336105	0.340363	0.346186	0.352342	0.35862	0.36414	0.367984	0.370589	0.372175	0.372438	0.372862	0.374184	0.37739	0.381895
137	"N5"	40.00	31.11	31.11	0.00	63.76	-2.36	-3.67	0.145476	0.176397	0.213051	0.27118	0.321181	0.342011	0.35025	0.352536	0.351945	0.347771	0.351278	0.374887	0.411998	0.427576	0.40865	0.377979	0.345077	0.304949	0.263148	0.239743	0.247689	0.283822	0.316908	0.336411	0.348322	0.357212	0.367045	0.381898	0.397615	0.404422	0.40047	0.390164	0.376845	0.370536	0.380635	0.406171
138	"N6"	50.00	31.00	40.00	0.00	59.01	-10.35	-2.32	0.107566	0.136126	0.166146	0.21287	0.250317	0.267847	0.274788	0.2799	0.282396	0.282386	0.291015	0.323182	0.373422	0.397917	0.37941	0.345395	0.307564	0.261887	0.216207	0.189201	0.190973	0.214811	0.235018	0.245719	0.252843	0.258458	0.26646	0.280623	0.296796	0.30361	0.299125	0.288333	0.274077	0.267015	0.277268	0.304661
139	"N7"	25.00	13.88	18.88	0.00	76.66	-3.29	-3.43	0.236269	0.272896	0.327408	0.424118	0.508064	0.5414	0.545561	0.543207	0.543459	0.54037	0.543215	0.564263	0.597692	0.613352	0.59672	0.56805	0.536099	0.497393	0.456797	0.43294	0.435461	0.460185	0.482861	0.499526	0.513192	0.525346	0.53779	0.552987	0.567423	0.573954	0.570792	0.563119	0.55309	0.548044	0.556669	0.577503
140	"N8"	62.50	43.25	52.26	0.00	49.77	-12.13	0.49	0.072702	0.087504	0.106001	0.131792	0.151409	0.160524	0.16664	0.171784	0.175507	0.176511	0.186952	0.221339	0.272824	0.296022	0.27797	0.247167	0.212774	0.172095	0.132943	0.110888	0.114389	0.13731	0.156252	0.165346	0.170652	0.174897	0.181132	0.193715	0.208688	0.215272	0.210729	0.200185	0.18696	0.180759	0.19091	0.217172
141	"N9"	37.50	21.99	28.99	0.00	68.13	-6.30	-2.54	0.169114	0.199197	0.24222	0.308264	0.363881	0.387659	0.396339	0.39904	0.400834	0.399619	0.406195	0.434239	0.478311	0.500016	0.483076	0.450804	0.414491	0.370801	0.325806	0.299122	0.301876	0.327836	0.351347	0.365471	0.375736	0.3846	0.394691	0.409426	0.42496	0.431654	0.427527	0.417618	0.405292	0.399446	0.409273	0.434271
142	"N10"	12.50	6.33	9.33	0.00	85.58	-0.71	-3.43	0.324801	0.366434	0.434591	0.564323	0.683756	0.7275	0.724472	0.71434	0.71162	0.707562	0.707085	0.719216	0.73915	0.745827	0.731113	0.709095	0.686262	0.658543	0.629068	0.613447	0.615472	0.632513	0.649647	0.666525	0.683504	0.700244	0.715805	0.731282	0.74377	0.749314	0.748526	0.744437	0.739283	0.736867	0.742705	0.755699
143	"N11"	75.00	57.09	66.12	0.00	40.60	-9.64	2.09	0.045212	0.056579	0.068314	0.080213	0.090592	0.094393	0.098092	0.101926	0.104125	0.104643	0.113875	0.142768	0.185417	0.201836	0.184782	0.159889	0.134083	0.103205	0.074175	0.059513	0.065246	0.08779	0.106297	0.113914	0.118124	0.121098	0.126435	0.137893	0.15203	0.15785	0.15368	0.144059	0.13142	0.125954	0.135538	0.160117
144	"N12"	87.50	72.88	81.92	0.00	33.42	-9.97	1.09	0.025829	0.038264	0.048089	0.054859	0.059938	0.063077	0.065119	0.068905	0.070629	0.070747	0.079094	0.102908	0.136812	0.146407	0.129373	0.109452	0.089565	0.065653	0.044381	0.03448	0.039893	0.057348	0.069995	0.073634	0.075806	0.07771	0.082312	0.092963	0.106266	0.111865	0.10772	0.098149	0.086988	0.081778	0.091239	0.114347
121	"O1"	90.00	0.00	0.00	0.00	58.66	-31.92	-47.36	0.112645	0.183629	0.279413	0.40994	0.530773	0.612666	0.6809	0.71737	0.731528	0.732283	0.720428	0.698632	0.661045	0.604102	0.526663	0.437796	0.347535	0.257756	0.178106	0.125348	0.097591	0.082629	0.071618	0.065875	0.065317	0.066739	0.071299	0.082112	0.095438	0.101218	0.097122	0.087773	0.076579	0.071636	0.081337	0.105788
122	"O2"	0.00	90.00	0.00	0.00	53.79	69.53	-5.74	0.169633	0.177521	0.192769	0.2365	0.282131	0.304599	0.30658	0.290942	0.260669	0.223254	0.187172	0.156561	0.127476	0.099838	0.079147	0.069967	0.065013	0.056499	0.047083	0.049635	0.101437	0.264545	0.490897	0.670202	0.773986	0.829903	0.861487	0.882302	0.89404	0.900477	0.904534	0.907274	0.910385	0.912568	0.915046	0.920671
123	"O3"	0.00	0.00	90.00	0.00	89.29	-4.13	80.67	0.103062	0.093768	0.088301	0.088821	0.087103	0.083322	0.079797	0.082896	0.091188	0.100575	0.12983	0.216679	0.399479	0.604592	0.716552	0.759942	0.783906	0.795186	0.796389	0.800855	0.80684	0.813988	0.821875	0.836271	0.85447	0.873934	0.891514	0.90478	0.912835	0.917266	0.919569	0.921299	0.92422	0.927352	0.928797	0.931977
124	"O4"	0.00	0.00	0.00	35.00	68.77	0.84	-3.12	0.213873	0.239915	0.278253	0.351206	0.413444	0.432302	0.427147	0.418449	0.415455	0.413037	0.410653	0.408935	0.405341	0.401328	0.397753	0.393417	0.390255	0.386685	0.382669	0.381916	0.380369	0.379676	0.380787	0.38611	0.393166	0.400601	0.407826	0.413823	0.417925	0.421011	0.422214	0.422435	0.423554	0.424693	0.428144	0.432099
125	"O5"	35.00	26.90	26.90	0.00	67.92	-1.53	-3.96	0.177167	0.20638	0.249034	0.319205	0.378703	0.403125	0.41138	0.412328	0.411317	0.406668	0.40909	0.430701	0.465083	0.478957	0.459742	0.429653	0.39734	0.357662	0.316511	0.293	0.300811	0.336637	0.370256	0.391379	0.404991	0.415435	0.426294	0.441509	0.456793	0.463456	0.459683	0.450215	0.43788	0.431662	0.441336	0.465623
126	"O6"	50.00	22.00	40.00	0.00	62.46	-15.60	-1.20	0.118644	0.148564	0.184317	0.234764	0.275154	0.294557	0.302572	0.308374	0.313108	0.315875	0.327876	0.367575	0.428525	0.462226	0.445159	0.40701	0.362843	0.311132	0.25959	0.227215	0.222373	0.236734	0.24832	0.254182	0.2596	0.264887	0.272595	0.286714	0.3028	0.309199	0.304803	0.294418	0.279934	0.273259	0.283898	0.310895
127	"O7"	25.00	8.88	18.88	0.00	78.85	-6.01	-2.33	0.241701	0.28195	0.341907	0.44252	0.531375	0.565394	0.56972	0.567396	0.569007	0.568231	0.573815	0.599153	0.639119	0.66036	0.646473	0.617048	0.584044	0.543663	0.50182	0.476566	0.473844	0.488165	0.501335	0.512477	0.524125	0.535791	0.547756	0.562745	0.577158	0.583543	0.580457	0.572345	0.562372	0.557612	0.566297	0.586258
128	"O8"	62.50	34.24	52.26	0.00	53.14	-17.82	1.56	0.078946	0.095424	0.118204	0.14664	0.169133	0.179216	0.186245	0.192305	0.197363	0.200219	0.213876	0.254956	0.31742	0.350143	0.33299	0.297448	0.25669	0.209201	0.163566	0.13652	0.135098	0.151574	0.164534	0.170399	0.174606	0.178525	0.184685	0.197147	0.211924	0.218302	0.213947	0.203378	0.190163	0.184037	0.194103	0.219801
129	"O9"	37.50	14.99	28.99	0.00	70.53	-10.27	-2.09	0.169604	0.208323	0.255532	0.328247	0.388775	0.414898	0.423466	0.426842	0.430683	0.431557	0.441244	0.474135	0.525141	0.553007	0.537297	0.502331	0.462226	0.414169	0.365373	0.335079	0.331302	0.347386	0.361163	0.369722	0.377975	0.386273	0.395918	0.410547	0.42607	0.432318	0.428476	0.418696	0.406413	0.400199	0.410015	0.435411
130	"O10"	12.50	3.33	9.33	0.00	86.92	-2.67	-3.11	0.325896	0.371021	0.443983	0.578958	0.704555	0.749809	0.746509	0.736397	0.734609	0.732437	0.734131	0.748357	0.771009	0.780265	0.767064	0.744933	0.721248	0.693543	0.664072	0.647698	0.644507	0.651669	0.659607	0.671462	0.686249	0.702262	0.71752	0.732816	0.745068	0.750768	0.749668	0.745233	0.739902	0.737519	0.743548	0.756476
131	"O11"	75.00	48.07	66.12	0.00	44.62	-17.80	4.44	0.053833	0.064754	0.076897	0.091606	0.100242	0.105472	0.109443	0.114508	0.11818	0.120591	0.133182	0.170661	0.227421	0.256327	0.239817	0.209598	0.176075	0.136696	0.099932	0.079689	0.081334	0.09864	0.111836	0.117	0.120408	0.12315	0.128328	0.139266	0.153128	0.159476	0.155467	0.1455	0.133241	0.1274	0.136892	0.16144
132	"O12"	87.50	63.84	81.92	0.00	35.78	-15.90	3.03	0.032064	0.043625	0.049701	0.057489	0.062882	0.066349	0.068762	0.072228	0.074671	0.076225	0.08609	0.115141	0.157137	0.173509	0.156978	0.133463	0.109264	0.080808	0.054885	0.041934	0.045429	0.060454	0.070617	0.073541	0.075473	0.077482	0.081841	0.092134	0.105415	0.111257	0.10698	0.097646	0.086451	0.081517	0.090841	0.114303
109	"P1"	80.00	0.00	0.00	0.00	61.58	-28.50	-43.77	0.133059	0.203931	0.296911	0.43018	0.556068	0.637776	0.700135	0.732541	0.745004	0.745355	0.733952	0.713251	0.677385	0.623824	0.550583	0.465839	0.379733	0.293151	0.215471	0.163479	0.135175	0.119925	0.108641	0.102655	0.102333	0.103919	0.10889	0.120178	0.134105	0.139827	0.13566	0.125829	0.113627	0.108176	0.117435	0.142382
110	"P2"	0.00	80.00	0.00	0.00	57.98	61.29	-6.94	0.196628	0.203079	0.225131	0.279758	0.335494	0.359435	0.361195	0.344334	0.314106	0.277555	0.241433	0.211288	0.181335	0.152092	0.129794	0.119555	0.113954	0.103726	0.091645	0.093699	0.148067	0.308509	0.52261	0.688486	0.784424	0.83671	0.867606	0.887701	0.898965	0.905435	0.909494	0.911724	0.914785	0.917412	0.919684	0.924852
111	"P3"	0.00	0.00	80.00	0.00	89.64	-3.94	71.53	0.124917	0.11692	0.116242	0.124721	0.129123	0.127631	0.123476	0.124822	0.132393	0.142584	0.172009	0.256963	0.432034	0.624822	0.728167	0.767665	0.789034	0.798436	0.798575	0.802616	0.808801	0.815884	0.823733	0.838393	0.856999	0.876987	0.89491	0.908349	0.916292	0.920831	0.923086	0.924588	0.927703	0.930524	0.931835	0.935345
112	"P4"	0.00	0.00	0.00	30.00	72.69	0.98	-3.44	0.243397	0.273029	0.316516	0.400139	0.473876	0.497967	0.4918	0.481174	0.477829	0.475016	0.471624	0.468599	0.464739	0.460518	0.455448	0.450538	0.44658	0.442591	0.438218	0.43748	0.435348	0.434611	0.436664	0.442459	0.450612	0.459687	0.467998	0.474723	0.479806	0.482325	0.48408	0.484208	0.485446	0.487583	0.49037	0.49394
113	"P5"	30.00	22.84	22.84	0.00	71.34	-0.87	-3.67	0.200336	0.232959	0.278974	0.357067	0.427009	0.454815	0.461655	0.46106	0.459694	0.454685	0.456491	0.476782	0.509275	0.522373	0.504051	0.474987	0.44388	0.40562	0.36554	0.343056	0.350949	0.386014	0.419549	0.441416	0.456411	0.468384	0.480272	0.495428	0.510258	0.516624	0.51335	0.504885	0.493884	0.488565	0.497876	0.520565
114	"P6"	50.00	58.00	31.00	0.00	48.86	11.40	-12.21	0.094253	0.117386	0.146509	0.188425	0.222385	0.239622	0.248633	0.250374	0.244546	0.233734	0.22684	0.232368	0.241304	0.233182	0.209393	0.185972	0.16355	0.135671	0.108245	0.095623	0.111558	0.159751	0.207893	0.23539	0.249681	0.258108	0.266665	0.280936	0.297185	0.30399	0.299703	0.289377	0.275448	0.268542	0.278795	0.305326
115	"P7"	25.00	28.88	13.88	0.00	71.74	6.46	-8.24	0.225773	0.261938	0.313513	0.405162	0.484805	0.517739	0.523661	0.519063	0.51327	0.502527	0.494824	0.499193	0.507962	0.502682	0.479157	0.452557	0.426226	0.392896	0.357764	0.340099	0.356382	0.40715	0.457771	0.491867	0.51338	0.528649	0.541879	0.557285	0.571829	0.578244	0.575633	0.567878	0.558238	0.553429	0.561914	0.581862
116	"P8"	62.50	70.29	43.25	0.00	40.44	9.31	-11.81	0.065145	0.07994	0.099412	0.127414	0.148034	0.15964	0.16723	0.169694	0.166387	0.158593	0.155354	0.16467	0.177114	0.17064	0.148416	0.127709	0.108191	0.084473	0.062325	0.052665	0.064664	0.101247	0.137007	0.156305	0.165962	0.171707	0.178456	0.191286	0.206073	0.212513	0.208135	0.197634	0.18446	0.178422	0.188658	0.213968
